site_id	variable	value
el_cope	tW	0.252954
el_cope	tW	0.64032
el_cope	tW	0.5198
el_cope	tW	0.356652
el_cope	tW	0.324129
el_cope	tW	0.88993
el_cope	tW	0.323399
el_cope	tW	0.523051
el_cope	tW	1.051975
el_cope	tW	0.347197
el_cope	tW	1.246365
el_cope	tW	0.323666
el_cope	tW	2.866107
el_cope	tW	1.145
el_cope	tW	0.570822
el_cope	tW	0.503947
el_cope	tW	0.709718
el_cope	tW	1.753209
el_cope	tW	0.773744
el_cope	tW	0.38134
el_cope	tW	0.93017
el_cope	tW	1.206351
el_cope	tW	1.009551
el_cope	tW	0.647521
el_cope	tW	0.082599
el_cope	tW	0.662488
el_cope	tW	1.272645
el_cope	tW	1.310203
el_cope	tW	0.914424
el_cope	tW	0.382036
el_cope	tW	0.572988
el_cope	tW	1.106948
el_cope	tW	0.998949
el_cope	tW	1.121852
el_cope	tW	0.396662
el_cope	tW	0.286553
el_cope	tW	0.524146
el_cope	tW	0.60043
el_cope	tW	1.277283
el_cope	tW	0.589475
el_cope	tW	1.356293
el_cope	tW	1.879649
el_cope	tW	0.560391
el_cope	tW	1.185781
el_cope	tW	1.057874
el_cope	tW	0.415519
el_cope	tW	2.294904
el_cope	tW	0.618024
el_cope	tW	0.254393
el_cope	tW	2.25818
el_cope	tW	0.17253
el_cope	tW	0.38824
el_cope	tW	0.178371
el_cope	tW	0.376509
el_cope	tW	0.962378
el_cope	tW	0.156488
el_cope	tW	0.610822
el_cope	tW	0.551197
el_cope	tW	0.647439
el_cope	tW	0.821006
el_cope	tW	1.472387
el_cope	tW	0.894248
el_cope	tW	1.073534
el_cope	tW	1.196074
el_cope	tW	0.574326
el_cope	tW	1.2445600000000001
el_cope	tW	0.588978
el_cope	tW	0.81303
el_cope	tW	1.07344
el_cope	tW	0.219563
el_cope	tW	2.288715
el_cope	tW	0.038918
el_cope	tW	0.327986
el_cope	tW	0.266412
el_cope	tW	0.428896
el_cope	tW	1.660347
el_cope	tW	1.864707
el_cope	tW	0.273734
el_cope	tW	0.780499
el_cope	tW	0.732944
el_cope	tW	0.598105
el_cope	tW	0.855688
el_cope	tW	1.051399
el_cope	tW	0.257067
el_cope	tW	0.493594
el_cope	tW	0.740854
el_cope	tW	0.64746
el_cope	tW	0.690162
el_cope	tW	0.831188
el_cope	tW	0.410992
el_cope	tW	0.829246
el_cope	tW	0.193177
el_cope	tW	2.003139
el_cope	tW	1.388548
el_cope	tW	1.496681
el_cope	tW	0.65681
el_cope	tW	0.384476
el_cope	tW	0.680857
el_cope	tW	0.322051
el_cope	tW	2.971007
el_cope	tW	0.509803
el_cope	tW	1.510642
el_cope	tW	1.368675
el_cope	tW	0.385705
el_cope	tW	0.855148
el_cope	tW	0.879734
el_cope	tW	0.409069
el_cope	tW	1.701079
el_cope	tW	0.265663
el_cope	tW	0.53632
el_cope	tW	0.832984
el_cope	tW	0.384053
el_cope	tW	0.851782
el_cope	tW	0.966224
el_cope	tW	0.743011
el_cope	tW	0.797194
el_cope	tW	0.470458
el_cope	tW	0.370187
el_cope	tW	0.584
el_cope	tW	0.526971
el_cope	tW	0.806434
el_cope	tW	0.827611
el_cope	tW	1.044253
el_cope	tW	0.484375
el_cope	tW	0.498621
el_cope	tW	0.954168
el_cope	tW	1.093749
el_cope	tW	0.491461
el_cope	tW	1.19059
el_cope	tW	0.819244
el_cope	tW	0.591228
el_cope	tW	1.583843
el_cope	tW	0.408894
el_cope	tW	0.982613
el_cope	tW	1.258882
el_cope	tW	0.760159
el_cope	tW	0.336247
el_cope	tW	0.457009
el_cope	tW	0.882058
el_cope	tW	1.224585
el_cope	tW	0.279969
el_cope	tW	0.353484
el_cope	tW	0.708933
el_cope	tW	0.410048
el_cope	tW	1.469278
el_cope	tW	1.775226
el_cope	tW	0.655622
el_cope	tW	0.637498
el_cope	tW	1.431726
el_cope	tW	2.14594
el_cope	tW	0.337388
el_cope	tW	1.125593
el_cope	tW	1.372003
el_cope	tW	1.792555
el_cope	tW	0.392381
el_cope	tW	0.489374
el_cope	tW	0.449867
el_cope	tW	0.922946
el_cope	tW	0.684701
el_cope	tW	1.765429
el_cope	tW	0.988743
el_cope	tW	0.71808399999999994
el_cope	tW	0.343009
el_cope	tW	0.603346
el_cope	tW	0.858533
el_cope	tW	0.389145
el_cope	tW	0.621473
el_cope	tW	0.277
el_cope	tW	0.698813
el_cope	tW	0.617648
el_cope	tW	2.306396
el_cope	tW	0.983575
el_cope	tW	2.152814
el_cope	tW	0.132524
el_cope	tW	1.43291
el_cope	tW	0.360682
el_cope	tW	0.535536
el_cope	tW	0.728578
el_cope	tW	0.727021
el_cope	tW	0.660338
el_cope	tW	0.312982
el_cope	tW	0.224738
el_cope	tW	0.057848
el_valle_s	tW	0.451373
el_valle_s	tW	0.419576
el_valle_s	tW	1.113912
el_valle_s	tW	0.002581
el_valle_s	tW	0.463849
el_valle_s	tW	0.206361
el_valle_s	tW	0.5286
el_valle_s	tW	0.176014
el_valle_s	tW	0.548576
el_valle_s	tW	0.182083
el_valle_s	tW	0.562882
el_valle_s	tW	0.52343
el_valle_s	tW	0.533141
el_valle_s	tW	0.398254
el_valle_s	tW	0.71879
el_valle_s	tW	0.396669
el_valle_s	tW	1.767004
el_valle_s	tW	0.361933
el_valle_s	tW	0.652146
el_valle_s	tW	0.083121
el_valle_s	tW	0.369252
el_valle_s	tW	0.350004
el_valle_s	tW	0.209396
el_valle_s	tW	1.13108
el_valle_s	tW	1.504494
el_valle_s	tW	0.221535
el_valle_s	tW	0.165392
el_valle_s	tW	0.125047
el_valle_s	tW	0.108607
el_valle_s	tW	0.390188
el_valle_s	tW	0.083071999999999993
el_valle_s	tW	0.557514
el_valle_s	tW	0.807559
el_valle_s	tW	0.234572
el_valle_s	tW	0.338156
el_valle_s	tW	0.715106
el_valle_s	tW	1.4067
el_valle_s	tW	0.466794
el_valle_s	tW	4.48e-4
el_valle_s	tW	0.413722
el_valle_s	tW	1.268695
el_valle_s	tW	0.668258
el_valle_s	tW	0.547422
el_valle_s	tW	0.723549
el_valle_s	tW	1e-6
el_valle_s	tW	1.037202
el_valle_s	tW	0.3725
el_valle_s	tW	1.168217
el_valle_s	tW	0.449879
el_valle_s	tW	0.194712
el_valle_s	tW	1e-6
el_valle_s	tW	0.808254
el_valle_s	tW	0.0929
el_valle_s	tW	0.787299
el_valle_s	tW	0.591501
el_valle_s	tW	0.298529
el_valle_s	tW	0.017263
el_valle_s	tW	0.619902
el_valle_s	tW	0.937192
el_valle_s	tW	0.186635
el_valle_s	tW	0.703437
el_valle_s	tW	0.666431
el_valle_s	tW	0.641941
el_valle_s	tW	0.694284
el_valle_s	tW	0.813143
el_valle_s	tW	0.440358
el_valle_s	tW	0.642635
el_valle_s	tW	1.413943
el_valle_s	tW	0.201809
el_valle_s	tW	1.060486
el_valle_s	tW	0.189697
el_valle_s	tW	0.051855
el_valle_s	tW	0.354687
el_valle_s	tW	0.107569
el_valle_s	tW	0.191187
el_valle_s	tW	0.514148
el_valle_s	tW	0.738507
el_valle_s	tW	0.22001
el_valle_s	tW	0.928506
el_valle_s	tW	0.333153
el_valle_s	tW	0.173633
el_valle_s	tW	1.138856
el_valle_s	tW	0.67841
el_valle_s	tW	0.995598
el_valle_s	tW	0.359695
el_valle_s	tW	0.201336
el_valle_s	tW	0.580754
el_valle_s	tW	1.055695
el_valle_s	tW	1.15467
el_valle_s	tW	0.706927
el_valle_s	tW	0.459514
el_valle_s	tW	1e-6
el_valle_s	tW	0.256628
el_valle_s	tW	0.401267
el_valle_s	tW	0.948717
el_valle_s	tW	0.710096
el_valle_s	tW	0.084518
el_valle_s	tW	0.233674
el_valle_s	tW	0.393636
el_valle_s	tW	0.419717
el_valle_s	tW	0.236894
el_valle_s	tW	0.431018
el_valle_s	tW	0.733069
el_valle_s	tW	0.688281
el_valle_s	tW	0.483049
el_valle_s	tW	0
el_valle_s	tW	0.555295
el_valle_s	tW	0.431741
el_valle_s	tW	0.580264
el_valle_s	tW	0.104076
el_valle_s	tW	1.074128
el_valle_s	tW	1.162438
el_valle_s	tW	0.173203
el_valle_s	tW	0.571754
el_valle_s	tW	0.459957
el_valle_s	tW	0.094297
el_valle_s	tW	1.452867
el_valle_s	tW	0.541639
el_valle_s	tW	0.918791
el_valle_s	tW	0.089664
el_valle_s	tW	1.99211
el_valle_s	tW	0.389562
el_valle_s	tW	0.083121
el_valle_s	tW	2.206612
el_valle_s	tW	0.634369
el_valle_s	tW	0.786657
el_valle_s	tW	0.095009
el_valle_s	tW	0.353486
el_valle_s	tW	0.540121
el_valle_s	tW	0.422696
el_valle_s	tW	1.053702
el_valle_s	tW	0.694988
el_valle_s	tW	0.671187
el_valle_s	tW	0.41477
el_valle_s	tW	0.5471
el_valle_s	tW	0.097919
el_valle_s	tW	1.830596
el_valle_s	tW	0.893809
el_valle_s	tW	0.232156
el_valle_s	tW	0.214632
el_valle_s	tW	0.412128
el_valle_s	tW	1.060526
el_valle_s	tW	1.283562
el_valle_s	tW	0.902717
el_valle_s	tW	0.665224
el_valle_s	tW	0.270979
el_valle_s	tW	2.342426
el_valle_s	tW	0.552193
el_valle_s	tW	0.147909
el_valle_s	tW	0.69975
el_valle_s	tW	0.518861
el_valle_s	tW	0.468948
el_valle_s	tW	0.853143
el_valle_s	tW	0.532533
el_valle_s	tW	0.441497
el_valle_s	tW	0.374543
el_valle_s	tW	0.714257
el_valle_s	tW	0.933058
el_valle_s	tW	1.188655
el_valle_s	tW	0.978624
el_valle_s	tW	0.709722
el_valle_s	tW	0.233674
el_valle_s	tW	0.322305
el_valle_s	tW	0.44239
el_valle_s	tW	0.443212
el_valle_s	tW	0.778321
el_valle_s	tW	0.453388
el_valle_s	tW	0.453819
el_valle_s	tW	1.520505
el_valle_s	tW	0.441497
el_valle_s	tW	0.185118
el_valle_s	tW	0.438828
el_valle_s	tW	0
el_valle_s	tW	0.090805
el_valle_s	tW	0.218502
el_valle_s	tW	0.794982
el_valle_s	tW	0.561702
el_valle_s	tW	0.108267
el_valle_s	tW	0.35349
leconte_divide	tW	0
leconte_divide	tW	0.125202
leconte_divide	tW	0.377749
leconte_divide	tW	0
leconte_divide	tW	0
leconte_divide	tW	0.028365
leconte_divide	tW	0.348841
leconte_divide	tW	0.016797
leconte_divide	tW	1e-6
leconte_divide	tW	0.706952
leconte_divide	tW	0.689597
leconte_divide	tW	1.34e-4
leconte_divide	tW	0.023382
leconte_divide	tW	0.354296
leconte_divide	tW	0.378831
leconte_divide	tW	0.004396
leconte_divide	tW	0
leconte_divide	tW	1.769597
leconte_divide	tW	0.416142
leconte_divide	tW	0.111975
leconte_divide	tW	0.38795
leconte_divide	tW	0.001356
leconte_divide	tW	0.028782
leconte_divide	tW	0.237414
leconte_divide	tW	0.712958
leconte_divide	tW	1e-6
leconte_divide	tW	0
leconte_divide	tW	0
leconte_divide	tW	0.347386
leconte_divide	tW	0.066677
leconte_divide	tW	0.340463
leconte_divide	tW	0
leconte_divide	tW	8.92e-4
leconte_divide	tW	0.022525
leconte_divide	tW	1.2e-5
leconte_divide	tW	0.657193
leconte_divide	tW	0.007682
leconte_divide	tW	0.351621
leconte_divide	tW	0.01674
leconte_divide	tW	0.697381
leconte_divide	tW	0.03045
leconte_divide	tW	0.062527
leconte_divide	tW	0
leconte_divide	tW	0.001873
leconte_divide	tW	0.001111
leconte_divide	tW	0.706985
leconte_divide	tW	0.353528
leconte_divide	tW	0.627657
leconte_divide	tW	0.707178
leconte_divide	tW	1.422387
leconte_divide	tW	6.4e-5
leconte_divide	tW	0.353486
leconte_divide	tW	0.239201
leconte_divide	tW	0
leconte_divide	tW	0.003538
leconte_divide	tW	0.03191
leconte_divide	tW	0.032839
leconte_divide	tW	0.001075
leconte_divide	tW	2.9e-5
leconte_divide	tW	0
leconte_divide	tW	0.091482
leconte_divide	tW	0.281605
leconte_divide	tW	0.353485
leconte_divide	tW	0.353465
leconte_divide	tW	0.167504
leconte_divide	tW	0.025236
leconte_divide	tW	0.031261
leconte_divide	tW	0
leconte_divide	tW	0.353464
leconte_divide	tW	0.353486
leconte_divide	tW	0
leconte_divide	tW	0.033162
leconte_divide	tW	0.05937
leconte_divide	tW	3e-6
leconte_divide	tW	0.349045
leconte_divide	tW	0.028451
leconte_divide	tW	0.124873
leconte_divide	tW	5.56e-4
leconte_divide	tW	0.737931
leconte_divide	tW	0
leconte_divide	tW	0.027283
leconte_divide	tW	0.03545
leconte_divide	tW	0.025956
leconte_divide	tW	1.061908
leconte_divide	tW	1.767658
leconte_divide	tW	2e-6
leconte_divide	tW	0.378587
leconte_divide	tW	0
leconte_divide	tW	0.174549
leconte_divide	tW	1e-5
leconte_divide	tW	0.353599
leconte_divide	tW	0.366183
leconte_divide	tW	0.010751
leconte_divide	tW	0.388639
leconte_divide	tW	0.014586
leconte_divide	tW	0.334998
leconte_divide	tW	0.036544
leconte_divide	tW	0.028782
leconte_divide	tW	0.026802
leconte_divide	tW	0.353489
leconte_divide	tW	0.071708
leconte_divide	tW	0.483495
leconte_divide	tW	0.445332
leconte_divide	tW	0.02336
leconte_divide	tW	0.067937
leconte_divide	tW	0.001163
leconte_divide	tW	0.355074
leconte_divide	tW	0.03172
leconte_divide	tW	0.073359
leconte_divide	tW	2e-6
leconte_divide	tW	0.392692
leconte_divide	tW	6e-4
leconte_divide	tW	0.706967
leconte_divide	tW	0.355276
leconte_divide	tW	0.160702
leconte_divide	tW	0.355351
leconte_divide	tW	0
leconte_divide	tW	0
leconte_divide	tW	0.065885
leconte_divide	tW	2.24e-4
leconte_divide	tW	1.2e-5
leconte_divide	tW	0
leconte_divide	tW	0.032049
leconte_divide	tW	0.352609
leconte_divide	tW	0.026077
leconte_divide	tW	0.075929
leconte_divide	tW	0.353454
leconte_divide	tW	0
leconte_divide	tW	0.706972
leconte_divide	tW	0
leconte_divide	tW	0.501276
leconte_divide	tW	0.353895
leconte_divide	tW	0.072962
leconte_divide	tW	0.008539
leconte_divide	tW	0.618895
leconte_divide	tW	0.001273
leconte_divide	tW	0.029199
leconte_divide	tW	0.214596
leconte_divide	tW	0.00871
leconte_divide	tW	0.387774
leconte_divide	tW	0.029407
leconte_divide	tW	0.401291
leconte_divide	tW	0.029041
leconte_divide	tW	0.353636
leconte_divide	tW	0.353665
leconte_divide	tW	0.024819
leconte_divide	tW	0.728306
leconte_divide	tW	0.738256
leconte_divide	tW	0.148331
leconte_divide	tW	0.354044
leconte_divide	tW	0.064146
leconte_divide	tW	0.015123
leconte_divide	tW	2.5e-5
leconte_divide	tW	0
leconte_divide	tW	0.141008
leconte_divide	tW	0.024819
leconte_divide	tW	0.353503
leconte_divide	tW	0.029806
leconte_divide	tW	0.356768
leconte_divide	tW	0.355375
leconte_divide	tW	0.676421
leconte_divide	tW	0.042031
leconte_divide	tW	0.26275
leconte_divide	tW	0.004868
leconte_divide	tW	1.060457
leconte_divide	tW	0.628828
leconte_divide	tW	0.030867
leconte_divide	tW	0.027113
leconte_divide	tW	0.025653
leconte_divide	tW	0.353698
leconte_divide	tW	0.074847
leconte_divide	tW	1.095357
leconte_divide	tW	0
leconte_divide	tW	0.025445
leconte_divide	tW	0
leconte_divide	tW	2.75e-4
leconte_divide	tW	0
leconte_divide	tW	2.1e-4
leconte_divide	tW	0.353494
leconte_divide	tW	0.053532
leconte_divide	tW	0.032332
leconte_divide	tW	0.023776
mono_pass	tW	1.055027
mono_pass	tW	0.65061
mono_pass	tW	1.071727
mono_pass	tW	0.425547
mono_pass	tW	2.036799
mono_pass	tW	0.548146
mono_pass	tW	0.900344
mono_pass	tW	0.812612
mono_pass	tW	1.843856
mono_pass	tW	0.516339
mono_pass	tW	1.147233
mono_pass	tW	1.009585
mono_pass	tW	0.532029
mono_pass	tW	0.811728
mono_pass	tW	1.093027
mono_pass	tW	0.710938
mono_pass	tW	1.450165
mono_pass	tW	1.332346
mono_pass	tW	1.324905
mono_pass	tW	1.290541
mono_pass	tW	1.581704
mono_pass	tW	1.034184
mono_pass	tW	1.507676
mono_pass	tW	0.983518
mono_pass	tW	1.385873
mono_pass	tW	0.658493
mono_pass	tW	0.843249
mono_pass	tW	0.363457
mono_pass	tW	2.029675
mono_pass	tW	1.654691
mono_pass	tW	0.650076
mono_pass	tW	1.336909
mono_pass	tW	1.26078
mono_pass	tW	0.805424
mono_pass	tW	0.451667
mono_pass	tW	1.891979
mono_pass	tW	1.069006
mono_pass	tW	1.004677
mono_pass	tW	1.078981
mono_pass	tW	0.698239
mono_pass	tW	0.761629
mono_pass	tW	0.361168
mono_pass	tW	1.255265
mono_pass	tW	1.292106
mono_pass	tW	1.811532
mono_pass	tW	0.465494
mono_pass	tW	0.98109
mono_pass	tW	0.290735
mono_pass	tW	1.860641
mono_pass	tW	0.437574
mono_pass	tW	0.290736
mono_pass	tW	0.473078
mono_pass	tW	0
mono_pass	tW	1.018298
mono_pass	tW	1.838261
mono_pass	tW	0.792804
mono_pass	tW	0.441639
mono_pass	tW	2.237622
mono_pass	tW	0.772455
mono_pass	tW	0.906174
mono_pass	tW	0.751036
mono_pass	tW	1.810592
mono_pass	tW	1.363127
mono_pass	tW	0.71483
mono_pass	tW	0.81926
mono_pass	tW	0.754963
mono_pass	tW	0.872212
mono_pass	tW	0.082171
mono_pass	tW	0.683915
mono_pass	tW	0.448424
mono_pass	tW	1.451498
mono_pass	tW	0.374174
mono_pass	tW	0.771209
mono_pass	tW	1.105378
mono_pass	tW	0.796312
mono_pass	tW	0.448902
mono_pass	tW	1.162961
mono_pass	tW	1.637211
mono_pass	tW	0.709342
mono_pass	tW	0.67099
mono_pass	tW	0.902672
mono_pass	tW	1.156541
mono_pass	tW	1.432365
mono_pass	tW	0.152203
mono_pass	tW	1.502039
mono_pass	tW	1.066198
mono_pass	tW	1.0591
mono_pass	tW	0.564331
mono_pass	tW	0.729477
mono_pass	tW	0.642452
mono_pass	tW	0.529781
mono_pass	tW	1.373897
mono_pass	tW	1.544973
mono_pass	tW	0.829151
mono_pass	tW	0.692459
mono_pass	tW	1.02384
mono_pass	tW	0.73781
mono_pass	tW	1.110279
mono_pass	tW	1.091312
mono_pass	tW	0.191771
mono_pass	tW	0.771229
mono_pass	tW	0.212343
mono_pass	tW	1.033854
mono_pass	tW	0.692732
mono_pass	tW	0.347517
mono_pass	tW	1.09854
mono_pass	tW	1.443584
mono_pass	tW	0.364645
mono_pass	tW	0.863538
mono_pass	tW	0.724812
mono_pass	tW	2.101998
mono_pass	tW	0.843673
mono_pass	tW	0.290735
mono_pass	tW	0.460695
mono_pass	tW	2.060065
mono_pass	tW	1.204538
mono_pass	tW	0.868562
mono_pass	tW	1.023248
mono_pass	tW	1.447751
mono_pass	tW	0.463902
mono_pass	tW	0.449455
mono_pass	tW	0.773325
mono_pass	tW	0.73426
mono_pass	tW	0.66426
mono_pass	tW	0.436782
mono_pass	tW	0.444272
mono_pass	tW	0.943542
mono_pass	tW	1.766147
mono_pass	tW	1.303787
mono_pass	tW	0.788286
mono_pass	tW	2.326253
mono_pass	tW	0.162277
mono_pass	tW	1.379908
mono_pass	tW	0.619434
mono_pass	tW	1.260204
mono_pass	tW	2.021339
mono_pass	tW	1.92326
mono_pass	tW	1.754512
mono_pass	tW	0.909322
mono_pass	tW	1.312159
mono_pass	tW	1.695054
mono_pass	tW	0.879476
mono_pass	tW	0.811005
mono_pass	tW	0.917745
mono_pass	tW	1.156238
mono_pass	tW	0.549995
mono_pass	tW	0.779384
mono_pass	tW	0.447486
mono_pass	tW	0.865137
mono_pass	tW	1.252688
mono_pass	tW	1.230821
mono_pass	tW	0.226495
mono_pass	tW	1.604284
mono_pass	tW	1.334473
mono_pass	tW	1.322164
mono_pass	tW	1.05696
mono_pass	tW	0.386275
mono_pass	tW	0.96153
mono_pass	tW	0.910632
mono_pass	tW	0.954053
mono_pass	tW	0.385263
mono_pass	tW	1.190141
mono_pass	tW	0.772985
mono_pass	tW	0.554598
mono_pass	tW	1.309474
mono_pass	tW	1.632295
mono_pass	tW	0.809758
mono_pass	tW	0.290735
mono_pass	tW	0.749081
mono_pass	tW	0.153538
mono_pass	tW	0.73251
mono_pass	tW	0.2907
mono_pass	tW	0.877053
mono_pass	tW	1.61277
mono_pass	tW	0.711367
mono_pass	tW	0.873141
mono_pass	tW	0.296545
unicorn_ponds	tW	1.27413
unicorn_ponds	tW	1.182498
unicorn_ponds	tW	1.448454
unicorn_ponds	tW	1.195439
unicorn_ponds	tW	1.748797
unicorn_ponds	tW	0.358774
unicorn_ponds	tW	1.314026
unicorn_ponds	tW	0.399362
unicorn_ponds	tW	2.082734
unicorn_ponds	tW	1.126338
unicorn_ponds	tW	0.81135
unicorn_ponds	tW	0.627287
unicorn_ponds	tW	1.659302
unicorn_ponds	tW	0.690363
unicorn_ponds	tW	0.554959
unicorn_ponds	tW	1.046269
unicorn_ponds	tW	1.2377609999999999
unicorn_ponds	tW	1.840084
unicorn_ponds	tW	0.424927
unicorn_ponds	tW	1.243766
unicorn_ponds	tW	1.302093
unicorn_ponds	tW	1.11196
unicorn_ponds	tW	0.939665
unicorn_ponds	tW	1.76161
unicorn_ponds	tW	2.044231
unicorn_ponds	tW	1.048508
unicorn_ponds	tW	0.85625
unicorn_ponds	tW	2.410798
unicorn_ponds	tW	1.62575
unicorn_ponds	tW	0.917484
unicorn_ponds	tW	1.1643539999999999
unicorn_ponds	tW	1.407432
unicorn_ponds	tW	0.607105
unicorn_ponds	tW	0.776625
unicorn_ponds	tW	0.348567
unicorn_ponds	tW	0.784452
unicorn_ponds	tW	0.645678
unicorn_ponds	tW	1.059443
unicorn_ponds	tW	1.227593
unicorn_ponds	tW	0.537369
unicorn_ponds	tW	1.071876
unicorn_ponds	tW	0.57682
unicorn_ponds	tW	1.061504
unicorn_ponds	tW	1.420428
unicorn_ponds	tW	0.809192
unicorn_ponds	tW	0.090906
unicorn_ponds	tW	1.598354
unicorn_ponds	tW	1.486081
unicorn_ponds	tW	2.239148
unicorn_ponds	tW	0.541505
unicorn_ponds	tW	1.161841
unicorn_ponds	tW	1.158596
unicorn_ponds	tW	0.475926
unicorn_ponds	tW	0.760837
unicorn_ponds	tW	1.661599
unicorn_ponds	tW	0.77764
unicorn_ponds	tW	1.399938
unicorn_ponds	tW	1.192485
unicorn_ponds	tW	0.69599
unicorn_ponds	tW	1.419326
unicorn_ponds	tW	0.980729
unicorn_ponds	tW	0.798831
unicorn_ponds	tW	0.806529
unicorn_ponds	tW	1.40871
unicorn_ponds	tW	1.073938
unicorn_ponds	tW	0.763737
unicorn_ponds	tW	0.741975
unicorn_ponds	tW	1.703884
unicorn_ponds	tW	1.137951
unicorn_ponds	tW	0.810848
unicorn_ponds	tW	1.035657
unicorn_ponds	tW	0.7977
unicorn_ponds	tW	1.451745
unicorn_ponds	tW	1.877902
unicorn_ponds	tW	0.862783
unicorn_ponds	tW	0.309507
unicorn_ponds	tW	1.312682
unicorn_ponds	tW	1.000563
unicorn_ponds	tW	1.028636
unicorn_ponds	tW	0.464799
unicorn_ponds	tW	1.170162
unicorn_ponds	tW	1.104177
unicorn_ponds	tW	0.569794
unicorn_ponds	tW	2.416082
unicorn_ponds	tW	1.465298
unicorn_ponds	tW	0.893604
unicorn_ponds	tW	1.673008
unicorn_ponds	tW	0.740374
unicorn_ponds	tW	0.530986
unicorn_ponds	tW	0.952084
unicorn_ponds	tW	1.333625
unicorn_ponds	tW	0.993986
unicorn_ponds	tW	0.789156
unicorn_ponds	tW	1.149206
unicorn_ponds	tW	0.694968
unicorn_ponds	tW	2.258391
unicorn_ponds	tW	1.124762
unicorn_ponds	tW	0.315898
unicorn_ponds	tW	1.086809
unicorn_ponds	tW	0.385682
unicorn_ponds	tW	0.976972
unicorn_ponds	tW	1.08751
unicorn_ponds	tW	1.105319
unicorn_ponds	tW	0.79174
unicorn_ponds	tW	1.540021
unicorn_ponds	tW	1.105526
unicorn_ponds	tW	1.102069
unicorn_ponds	tW	1.460806
unicorn_ponds	tW	1.037174
unicorn_ponds	tW	0.42287400000000003
unicorn_ponds	tW	1.958887
unicorn_ponds	tW	1.198464
unicorn_ponds	tW	1.309901
unicorn_ponds	tW	0.93259
unicorn_ponds	tW	0.973894
unicorn_ponds	tW	0.826922
unicorn_ponds	tW	0.369864
unicorn_ponds	tW	1.485249
unicorn_ponds	tW	0.894839
unicorn_ponds	tW	1.45325
unicorn_ponds	tW	0.709329
unicorn_ponds	tW	0.929343
unicorn_ponds	tW	0.924419
unicorn_ponds	tW	0.291479
unicorn_ponds	tW	1.79943
unicorn_ponds	tW	1.497089
unicorn_ponds	tW	0.659084
unicorn_ponds	tW	1.243631
unicorn_ponds	tW	1.002936
unicorn_ponds	tW	0.254457
unicorn_ponds	tW	1.388777
unicorn_ponds	tW	0.976183
unicorn_ponds	tW	1.315183
unicorn_ponds	tW	1.79449
unicorn_ponds	tW	0.758414
unicorn_ponds	tW	1.372323
unicorn_ponds	tW	1.031519
unicorn_ponds	tW	0.545101
unicorn_ponds	tW	0.952462
unicorn_ponds	tW	0.973809
unicorn_ponds	tW	0.620059
unicorn_ponds	tW	0.950237
unicorn_ponds	tW	0.535425
unicorn_ponds	tW	1.381733
unicorn_ponds	tW	0.627834
unicorn_ponds	tW	1.67992
unicorn_ponds	tW	1.397884
unicorn_ponds	tW	1.612155
unicorn_ponds	tW	0.097063
unicorn_ponds	tW	2.236353
unicorn_ponds	tW	0.838216
unicorn_ponds	tW	0.932252
unicorn_ponds	tW	0.409968
unicorn_ponds	tW	0.321032
unicorn_ponds	tW	1.363986
unicorn_ponds	tW	1.090331
unicorn_ponds	tW	0.500987
unicorn_ponds	tW	2.366802
unicorn_ponds	tW	1.527097
unicorn_ponds	tW	1.05243
unicorn_ponds	tW	1.252388
unicorn_ponds	tW	1.447081
unicorn_ponds	tW	2.143441
unicorn_ponds	tW	0.964788
unicorn_ponds	tW	1.263584
unicorn_ponds	tW	0.793789
unicorn_ponds	tW	0.912952
unicorn_ponds	tW	0.074898
unicorn_ponds	tW	1.082892
unicorn_ponds	tW	0.835792
unicorn_ponds	tW	1.358536
unicorn_ponds	tW	0.930451
unicorn_ponds	tW	2.165114
unicorn_ponds	tW	0.788952
unicorn_ponds	tW	1.100101
unicorn_ponds	tW	1.352947
unicorn_ponds	tW	0.730514
unicorn_ponds	tW	0.731697
unicorn_ponds	tW	0.19868
altos_de_piedra	tP	0.017586
altos_de_piedra	tP	0.156067
altos_de_piedra	tP	0.950377
altos_de_piedra	tP	0.013312
altos_de_piedra	tP	0.154161
altos_de_piedra	tP	0.016609
altos_de_piedra	tP	0.23216
altos_de_piedra	tP	0.113763
altos_de_piedra	tP	0.153417
altos_de_piedra	tP	0.032481
altos_de_piedra	tP	0.319979
altos_de_piedra	tP	0.130578
altos_de_piedra	tP	0.235834
altos_de_piedra	tP	0.192726
altos_de_piedra	tP	0.240925
altos_de_piedra	tP	0.038601
altos_de_piedra	tP	0.570186
altos_de_piedra	tP	0.172114
altos_de_piedra	tP	0.06297
altos_de_piedra	tP	0.127077
altos_de_piedra	tP	1.488608
altos_de_piedra	tP	0.254337
altos_de_piedra	tP	0.171529
altos_de_piedra	tP	0.20918900000000001
altos_de_piedra	tP	0.869961
altos_de_piedra	tP	0.46802
altos_de_piedra	tP	0.028786
altos_de_piedra	tP	0.201847
altos_de_piedra	tP	0.163204
altos_de_piedra	tP	0.120265
altos_de_piedra	tP	0.069641
altos_de_piedra	tP	0.097188
altos_de_piedra	tP	2.74e-4
altos_de_piedra	tP	0.013672
altos_de_piedra	tP	0.333228
altos_de_piedra	tP	0.333505
altos_de_piedra	tP	0.202109
altos_de_piedra	tP	0.034726
altos_de_piedra	tP	0.013661
altos_de_piedra	tP	0.222222
altos_de_piedra	tP	0.339871
